,Education,Marital_Status,Income,Recency,Response,Age,Customer_Since,Total_Spent,RatioWines,RatioFruits,RatioMeatProducts,RatioFishProducts,RatioSweetProducts,RatioGoldProds,Total_Accepted_Campaign,Total_Purchase,Total_Web_Engagement
819,1,1,25804.0,34,0,47,301,55,0.14545454545454545,0.12727272727272726,0.16363636363636364,0.23636363636363636,0.10909090909090909,0.21818181818181817,0,16,10
820,1,0,76412.0,15,1,45,420,1808,0.4646017699115044,0.0293141592920354,0.4446902654867257,0.012721238938053098,0.03926991150442478,0.009402654867256638,2,21,8
821,0,1,22063.0,43,0,53,325,55,0.12727272727272726,0.18181818181818182,0.23636363636363636,0.05454545454545454,0.2,0.2,0,15,9
822,0,0,57091.0,0,1,64,14,577,0.804159445407279,0.008665511265164644,0.11091854419410745,0.012131715771230503,0.0,0.06412478336221837,1,23,12
823,0,1,22419.0,74,0,62,437,162,0.18518518518518517,0.018518518518518517,0.29012345679012347,0.11728395061728394,0.12962962962962962,0.25925925925925924,0,16,11
824,0,1,87771.0,61,1,66,403,1957,0.7623914154317833,0.019417475728155338,0.14665304036791008,0.025549310168625446,0.02912621359223301,0.016862544711292796,4,27,11
825,1,0,78353.0,51,0,66,439,1576,0.47715736040609136,0.07741116751269035,0.3020304568527919,0.024746192893401017,0.09708121827411167,0.021573604060913704,0,33,18
826,0,1,93404.0,97,0,71,418,1616,0.7914603960396039,0.009282178217821782,0.1775990099009901,0.012376237623762377,0.0,0.009282178217821782,2,25,8
827,0,0,37859.0,75,0,63,533,36,0.6111111111111112,0.027777777777777776,0.2222222222222222,0.05555555555555555,0.027777777777777776,0.05555555555555555,0,17,9
828,1,0,80995.0,83,0,67,414,1482,0.5802968960863698,0.018893387314439947,0.2759784075573549,0.049257759784075573,0.037786774628879895,0.037786774628879895,0,27,12
829,0,1,16529.0,23,0,41,120,22,0.13636363636363635,0.0,0.22727272727272727,0.5909090909090909,0.0,0.045454545454545456,0,12,7
830,1,0,55412.0,65,0,49,219,63,0.15873015873015872,0.07936507936507936,0.4444444444444444,0.1746031746031746,0.015873015873015872,0.12698412698412698,0,13,7
831,0,0,48789.0,94,0,33,657,680,0.5161764705882353,0.023529411764705882,0.22941176470588234,0.010294117647058823,0.007352941176470588,0.21323529411764705,0,24,12
832,1,1,56575.0,42,0,58,420,542,0.7767527675276753,0.00922509225092251,0.16605166051660517,0.0,0.02952029520295203,0.01845018450184502,0,27,12
833,1,1,25130.0,10,0,45,270,50,0.04,0.1,0.14,0.0,0.36,0.36,0,15,9
834,0,1,35441.0,94,0,58,500,39,0.6410256410256411,0.02564102564102564,0.23076923076923078,0.05128205128205128,0.02564102564102564,0.02564102564102564,0,16,9
835,0,1,71391.0,50,0,69,457,1043,0.3221476510067114,0.11792905081495686,0.26270373921380635,0.04410354745925216,0.11792905081495686,0.13518696069031638,0,32,9
836,1,0,49494.0,46,0,53,430,385,0.4961038961038961,0.023376623376623377,0.2519480519480519,0.0,0.015584415584415584,0.21298701298701297,0,22,13
837,0,0,81702.0,98,0,45,644,1633,0.3447642375995101,0.03061849357011635,0.4739742804654011,0.017146356399265157,0.018983466013472138,0.11451316595223515,0,30,10
838,1,0,45889.0,42,0,45,362,46,0.6739130434782609,0.0,0.13043478260869565,0.0,0.021739130434782608,0.17391304347826086,0,12,7
839,0,0,56628.0,30,0,48,100,761,0.6294349540078844,0.006570302233902759,0.10775295663600526,0.009198423127463863,0.022339027595269383,0.22470433639947437,1,26,12
840,0,1,34026.0,11,0,75,328,76,0.23684210526315788,0.07894736842105263,0.19736842105263158,0.15789473684210525,0.10526315789473684,0.2236842105263158,0,16,7
841,0,1,40049.0,61,0,51,577,290,0.3137931034482759,0.22413793103448276,0.1793103448275862,0.034482758620689655,0.15172413793103448,0.09655172413793103,0,20,8
842,0,0,34176.0,12,0,37,48,89,0.056179775280898875,0.07865168539325842,0.2696629213483146,0.21348314606741572,0.15730337078651685,0.2247191011235955,0,18,9
843,0,1,19419.0,76,0,44,596,70,0.02857142857142857,0.2,0.4,0.22857142857142856,0.04285714285714286,0.1,0,21,13
844,1,1,82504.0,2,0,65,337,1066,0.3395872420262664,0.04690431519699812,0.40431519699812385,0.12570356472795496,0.03283302063789869,0.05065666041275797,0,18,4
845,0,1,81205.0,43,1,55,167,2009,0.36037829766052765,0.03683424589347934,0.46241911398705826,0.04828272772523644,0.0273768043802887,0.06470881035340965,3,21,7
846,1,0,61618.0,27,0,34,638,1345,0.44981412639405205,0.06765799256505577,0.2966542750929368,0.0,0.03345724907063197,0.1524163568773234,0,22,6
847,1,0,55284.0,60,0,69,552,764,0.7159685863874345,0.009162303664921465,0.18324607329842932,0.0,0.009162303664921465,0.0824607329842932,0,29,12
848,0,0,49980.0,79,0,62,249,195,0.5333333333333333,0.005128205128205128,0.27692307692307694,0.06666666666666667,0.046153846153846156,0.07179487179487179,0,17,8
849,0,1,15072.0,96,0,45,415,53,0.1509433962264151,0.03773584905660377,0.2830188679245283,0.0,0.18867924528301888,0.33962264150943394,0,18,8
850,0,0,49166.0,17,0,51,381,368,0.6086956521739131,0.005434782608695652,0.06793478260869565,0.019021739130434784,0.0,0.29891304347826086,0,20,11
851,1,1,65324.0,0,0,71,169,544,0.7058823529411765,0.0,0.1875,0.03860294117647059,0.058823529411764705,0.009191176470588236,0,25,10
852,1,1,82347.0,38,0,68,600,1853,0.30005396654074473,0.02914193200215866,0.4560172692930383,0.1090124123043713,0.07177549919050188,0.033998920669185105,2,28,10
853,1,1,30843.0,43,0,59,34,35,0.6857142857142857,0.0,0.05714285714285714,0.0,0.0,0.2571428571428571,1,13,6
854,1,1,46374.0,1,1,51,104,446,0.9147982062780269,0.0,0.04708520179372197,0.0,0.0,0.03811659192825112,2,27,15
855,0,0,60474.0,25,0,46,454,1180,0.2245762711864407,0.16864406779661018,0.25677966101694916,0.19830508474576272,0.007627118644067797,0.1440677966101695,0,39,17
856,1,1,38576.0,2,0,52,117,41,0.8292682926829268,0.0,0.17073170731707318,0.0,0.0,0.0,0,13,8
857,0,1,55357.0,66,0,40,495,727,0.5144429160935351,0.08803301237964237,0.15955983493810177,0.1155433287482806,0.0343878954607978,0.08803301237964237,0,29,11
858,0,1,37758.0,49,0,59,633,40,0.675,0.05,0.25,0.0,0.0,0.025,0,16,9
859,1,1,85710.0,5,0,36,420,1062,0.5649717514124294,0.018832391713747645,0.3295668549905838,0.027306967984934087,0.02824858757062147,0.031073446327683617,1,28,8
860,0,1,23228.0,71,0,56,154,40,0.325,0.05,0.45,0.15,0.025,0.0,0,16,10
861,1,1,44602.0,35,0,56,134,292,0.571917808219178,0.00684931506849315,0.3047945205479452,0.0,0.0,0.11643835616438356,0,27,14
862,0,1,7500.0,94,0,38,536,15,0.0,0.13333333333333333,0.2,0.26666666666666666,0.06666666666666667,0.3333333333333333,0,10,6
863,1,1,38683.0,80,0,36,633,341,0.1348973607038123,0.10263929618768329,0.20234604105571846,0.24633431085043989,0.12023460410557185,0.1935483870967742,0,25,11
864,1,0,49514.0,61,0,50,194,369,0.23848238482384823,0.10569105691056911,0.21138211382113822,0.15718157181571815,0.03523035230352303,0.25203252032520324,0,21,13
865,1,1,57906.0,29,0,52,383,401,0.6059850374064838,0.02743142144638404,0.2967581047381546,0.02493765586034913,0.007481296758104738,0.03740648379052369,0,22,8
866,1,0,43456.0,0,0,59,460,393,0.6997455470737913,0.027989821882951654,0.17302798982188294,0.06361323155216285,0.017811704834605598,0.017811704834605598,0,23,10
867,1,0,19485.0,80,0,39,278,10,0.6,0.0,0.4,0.0,0.0,0.0,0,13,8
868,0,1,53172.0,54,0,47,419,486,0.24897119341563786,0.12757201646090535,0.18518518518518517,0.13991769547325103,0.0411522633744856,0.257201646090535,0,20,5
869,0,1,30545.0,71,0,46,620,69,0.057971014492753624,0.17391304347826086,0.21739130434782608,0.2753623188405797,0.10144927536231885,0.17391304347826086,0,15,9
870,1,1,70123.0,27,0,42,274,1727,0.7573827446438911,0.0,0.22929936305732485,0.013317892298784018,0.0,0.0,2,20,8
871,0,0,62450.0,61,0,66,174,995,0.5175879396984925,0.04723618090452261,0.26834170854271355,0.062311557788944726,0.06633165829145729,0.03819095477386935,1,20,8
872,0,1,21675.0,55,0,49,18,45,0.08888888888888889,0.0,0.35555555555555557,0.37777777777777777,0.08888888888888889,0.08888888888888889,0,18,11
873,1,0,42395.0,35,0,44,86,182,0.26373626373626374,0.07142857142857142,0.3131868131868132,0.13186813186813187,0.08241758241758242,0.13736263736263737,0,21,10
874,1,1,61346.0,34,0,47,266,989,0.5682507583417593,0.05864509605662285,0.1698685540950455,0.043478260869565216,0.016177957532861477,0.1435793731041456,0,27,8
875,0,1,80812.0,95,0,72,285,1677,0.45855694692904,0.01311866428145498,0.2981514609421586,0.1252236135957066,0.08527131782945736,0.01967799642218247,3,20,6
876,1,0,42835.0,64,0,54,364,595,0.6369747899159663,0.0067226890756302525,0.15630252100840336,0.020168067226890758,0.015126050420168067,0.16470588235294117,0,31,12
877,0,1,39922.0,30,0,42,500,156,0.1858974358974359,0.07692307692307693,0.3782051282051282,0.12179487179487179,0.00641025641025641,0.23076923076923078,0,18,11
878,1,0,86424.0,12,0,69,85,1226,0.31566068515497553,0.05546492659053834,0.4641109298531811,0.07259380097879282,0.0367047308319739,0.05546492659053834,0,29,7
879,1,1,17117.0,96,0,47,528,128,0.09375,0.1796875,0.296875,0.234375,0.140625,0.0546875,0,21,12
880,0,0,24762.0,16,1,53,139,86,0.06976744186046512,0.11627906976744186,0.13953488372093023,0.03488372093023256,0.1744186046511628,0.46511627906976744,1,18,11
881,0,1,35797.0,16,0,50,621,68,0.39705882352941174,0.014705882352941176,0.20588235294117646,0.058823529411764705,0.014705882352941176,0.3088235294117647,0,16,10
882,0,0,36627.0,78,0,50,341,16,0.5625,0.0625,0.3125,0.0,0.0,0.0625,0,11,5
883,1,1,51111.0,83,0,44,10,55,0.4,0.0,0.34545454545454546,0.10909090909090909,0.09090909090909091,0.05454545454545454,0,15,8
884,1,0,86857.0,96,1,53,655,2114,0.4252601702932829,0.048249763481551564,0.39640491958372753,0.06291390728476821,0.048249763481551564,0.01892147587511826,0,24,7
885,1,1,82072.0,67,0,55,362,2018,0.4405351833498513,0.027254707631318136,0.33944499504459863,0.08325074331020813,0.04558969276511397,0.0639246778989098,0,20,4
886,1,0,46231.0,87,0,72,580,263,0.7186311787072244,0.0076045627376425855,0.20912547528517111,0.0,0.019011406844106463,0.045627376425855515,0,27,15
887,0,1,42243.0,34,0,66,200,55,0.8727272727272727,0.0,0.03636363636363636,0.0,0.0,0.09090909090909091,0,16,9
888,0,1,51195.0,46,0,63,454,564,0.4078014184397163,0.024822695035460994,0.2765957446808511,0.1453900709219858,0.0425531914893617,0.10283687943262411,0,34,17
889,1,0,68092.0,7,0,47,195,1281,0.6651053864168618,0.0468384074941452,0.16159250585480095,0.06088992974238876,0.02810304449648712,0.03747072599531616,0,25,7
890,0,1,31814.0,73,0,52,505,83,0.42168674698795183,0.03614457831325301,0.24096385542168675,0.04819277108433735,0.012048192771084338,0.24096385542168675,1,17,11
891,1,0,51390.0,54,0,60,659,353,0.5807365439093485,0.056657223796033995,0.13314447592067988,0.06515580736543909,0.0056657223796034,0.15864022662889518,0,25,10
892,0,1,76630.0,93,0,42,166,1003,0.2542372881355932,0.03090727816550349,0.44466600199401796,0.03988035892323031,0.05583250249252243,0.1744765702891326,0,26,4
893,0,0,26868.0,52,0,34,60,14,0.0,0.0,0.07142857142857142,0.5714285714285714,0.21428571428571427,0.14285714285714285,0,12,8
894,1,0,48948.0,53,1,82,513,902,0.4844789356984479,0.008869179600886918,0.22838137472283815,0.17738359201773837,0.05432372505543237,0.04656319290465632,1,30,13
895,1,0,55260.0,81,0,53,564,1139,0.7243195785776997,0.007023705004389816,0.046532045654082525,0.009657594381035996,0.0,0.21246707638279191,0,32,14
896,0,1,64090.0,8,1,69,326,797,0.39648682559598497,0.07277289836888332,0.20200752823086573,0.09535759096612297,0.06398996235884567,0.16938519447929737,0,26,11
897,0,0,78331.0,97,0,67,157,1638,0.46153846153846156,0.08424908424908426,0.21611721611721613,0.09768009768009768,0.10317460317460317,0.03724053724053724,0,30,14
898,1,1,37087.0,50,0,51,322,401,0.4837905236907731,0.1371571072319202,0.3341645885286783,0.03740648379052369,0.0,0.007481296758104738,0,24,10
899,0,0,21846.0,38,0,39,250,84,0.08333333333333333,0.20238095238095238,0.21428571428571427,0.07142857142857142,0.11904761904761904,0.30952380952380953,0,20,12
900,0,1,81320.0,61,0,67,508,928,0.19719827586206898,0.03556034482758621,0.53125,0.06357758620689655,0.11099137931034483,0.061422413793103446,0,20,6
901,0,0,54137.0,46,0,55,317,203,0.8423645320197044,0.0,0.054187192118226604,0.0,0.0049261083743842365,0.09852216748768473,0,18,10
902,0,1,66825.0,73,0,58,350,858,0.28321678321678323,0.11771561771561771,0.47202797202797203,0.0337995337995338,0.046620046620046623,0.046620046620046623,0,18,6
903,0,1,57100.0,19,0,52,207,409,0.44254278728606355,0.05134474327628362,0.1687041564792176,0.09535452322738386,0.007334963325183374,0.23471882640586797,0,16,6
904,0,1,58917.0,10,0,56,462,282,0.5354609929078015,0.024822695035460994,0.31560283687943264,0.0,0.024822695035460994,0.09929078014184398,0,24,9
905,0,0,85072.0,94,0,48,81,1423,0.3471539002108222,0.0646521433591005,0.2747716092761771,0.13633169360505973,0.007730147575544624,0.16936050597329586,0,18,3
906,0,0,86429.0,10,1,64,220,1449,0.3202208419599724,0.01932367149758454,0.6024844720496895,0.020013802622498276,0.012422360248447204,0.025534851621808144,1,20,9
907,0,0,45684.0,37,0,54,209,28,0.17857142857142858,0.03571428571428571,0.17857142857142858,0.35714285714285715,0.0,0.25,0,12,8
908,0,1,47889.0,94,0,51,176,67,0.43283582089552236,0.0,0.43283582089552236,0.0,0.07462686567164178,0.05970149253731343,0,12,7
909,1,1,45921.0,23,0,39,111,199,0.5125628140703518,0.04522613065326633,0.24623115577889448,0.12060301507537688,0.01507537688442211,0.06030150753768844,0,14,6
910,1,0,78420.0,75,0,59,365,1453,0.41569167240192706,0.019270474879559532,0.4638678596008259,0.06262904335856848,0.019270474879559532,0.019270474879559532,0,23,4
911,0,1,75114.0,40,0,33,234,1253,0.45570630486831604,0.009577015163607342,0.41739824421388666,0.05027932960893855,0.047885075818036714,0.019154030327214685,0,21,5
912,1,0,52278.0,24,1,62,520,1198,0.7954924874791319,0.0,0.05926544240400668,0.0,0.0,0.14524207011686144,0,40,18
913,1,1,35641.0,11,1,53,350,178,0.3539325842696629,0.016853932584269662,0.37640449438202245,0.0449438202247191,0.05056179775280899,0.15730337078651685,0,18,10
915,0,1,62820.0,51,0,71,414,976,0.4077868852459016,0.0625,0.27151639344262296,0.1413934426229508,0.0625,0.05430327868852459,0,15,4
916,1,1,73113.0,86,0,65,185,1001,0.7402597402597403,0.01898101898101898,0.15384615384615385,0.04995004995004995,0.008991008991008992,0.027972027972027972,0,17,5
917,1,1,84169.0,9,1,43,326,1919,0.7701928087545596,0.009900990099009901,0.21000521104742054,0.0,0.009900990099009901,0.0,2,23,10
918,1,0,42607.0,30,0,71,224,350,0.44571428571428573,0.08285714285714285,0.16,0.08571428571428572,0.09142857142857143,0.13428571428571429,0,18,6
919,1,0,74637.0,73,0,71,407,1650,0.5818181818181818,0.03878787878787879,0.2812121212121212,0.08848484848484849,0.0,0.009696969696969697,1,28,9
920,1,1,46015.0,25,0,70,77,46,0.8260869565217391,0.0,0.043478260869565216,0.0,0.0,0.13043478260869565,2,14,8
921,0,0,72354.0,67,0,32,438,1228,0.25651465798045603,0.021172638436482084,0.38517915309446255,0.1791530944625407,0.009771986970684038,0.1482084690553746,0,20,3
922,1,0,39858.0,67,1,56,521,95,0.15789473684210525,0.21052631578947367,0.2631578947368421,0.021052631578947368,0.07368421052631578,0.2736842105263158,0,14,8
923,1,1,34469.0,58,0,77,56,62,0.3064516129032258,0.0967741935483871,0.3225806451612903,0.0,0.08064516129032258,0.1935483870967742,0,15,5
924,0,1,83033.0,82,0,39,42,1761,0.4611016467915957,0.056218057921635436,0.2447473026689381,0.13458262350936967,0.08461101646791595,0.018739352640545145,1,32,16
925,1,1,24401.0,98,0,46,667,467,0.15631691648822268,0.059957173447537475,0.46466809421841543,0.021413276231263382,0.05139186295503212,0.2462526766595289,0,24,14
926,0,1,77583.0,93,0,47,139,1149,0.3237597911227154,0.020017406440382943,0.3342036553524804,0.2175805047867711,0.010443864229765013,0.09399477806788512,1,21,6
927,1,0,74116.0,53,0,43,181,2052,0.4244639376218324,0.054093567251461985,0.34307992202729043,0.07066276803118908,0.026803118908382065,0.08089668615984405,1,21,6
928,0,0,74293.0,66,0,32,56,1127,0.33274179236912155,0.13487133984028393,0.2972493345164153,0.08251996450754215,0.08074534161490683,0.07187222715173026,0,18,7
929,1,1,68397.0,6,0,49,224,1416,0.536723163841808,0.05649717514124294,0.3290960451977401,0.012005649717514125,0.009180790960451978,0.05649717514124294,0,25,9
930,1,1,79632.0,42,0,51,82,1113,0.42318059299191374,0.0,0.4582210242587601,0.0889487870619946,0.018867924528301886,0.01078167115902965,0,22,8
931,0,0,46107.0,78,0,36,139,125,0.248,0.072,0.216,0.128,0.072,0.264,0,11,4
932,1,0,64950.0,29,0,74,686,966,0.8478260869565217,0.0,0.07453416149068323,0.012422360248447204,0.0,0.06521739130434782,1,33,18
933,0,1,25443.0,82,0,36,554,32,0.03125,0.125,0.09375,0.25,0.28125,0.21875,0,14,9
934,0,0,75127.0,92,0,73,38,833,0.24369747899159663,0.04201680672268908,0.36614645858343337,0.055222088835534214,0.02040816326530612,0.2725090036014406,0,20,3
935,1,1,32892.0,78,0,54,35,46,0.5652173913043478,0.0,0.32608695652173914,0.043478260869565216,0.021739130434782608,0.043478260869565216,0,17,11
936,0,1,71796.0,54,0,54,248,960,0.36875,0.021875,0.32395833333333335,0.17395833333333333,0.078125,0.03333333333333333,0,21,13
937,1,1,67536.0,45,0,55,403,1829,0.6850738108255877,0.0,0.24439584472389284,0.012575177692728267,0.038819026790595956,0.01913613996719519,1,39,19
938,0,0,55239.0,59,0,54,350,779,0.4762516046213094,0.021822849807445442,0.3055198973042362,0.029525032092426188,0.03080872913992298,0.13607188703465983,0,32,12
939,1,0,60554.0,8,0,50,324,811,0.7250308261405672,0.008631319358816275,0.093711467324291,0.13563501849568435,0.018495684340320593,0.018495684340320593,0,30,14
940,1,0,64831.0,51,0,73,384,1120,0.42857142857142855,0.07678571428571429,0.22232142857142856,0.06696428571428571,0.07678571428571429,0.12857142857142856,0,30,12
941,1,1,56067.0,51,0,63,344,725,0.713103448275862,0.016551724137931035,0.07448275862068965,0.022068965517241378,0.008275862068965517,0.16551724137931034,0,26,12
942,0,0,82025.0,76,1,42,397,1187,0.22493681550126368,0.08256107834877843,0.510530749789385,0.040438079191238416,0.05897219882055602,0.08256107834877843,1,13,4
943,0,1,94384.0,62,1,72,482,2302,0.4826238053866203,0.010425716768027803,0.34317984361424847,0.06950477845351868,0.01954821894005213,0.07471763683753258,3,20,7
944,0,0,14906.0,86,0,39,554,66,0.10606060606060606,0.10606060606060606,0.21212121212121213,0.10606060606060606,0.24242424242424243,0.22727272727272727,0,16,9
945,1,1,51563.0,60,0,38,636,1250,0.9328,0.0,0.0384,0.0,0.0,0.0288,2,27,12
946,1,1,57937.0,56,0,43,133,683,0.3821376281112738,0.06149341142020498,0.2108345534407028,0.08052708638360176,0.07027818448023426,0.19472913616398244,0,24,7
947,0,0,68274.0,83,0,46,272,305,0.4426229508196721,0.08196721311475409,0.16721311475409836,0.07540983606557378,0.08196721311475409,0.15081967213114755,0,18,7
948,0,1,39771.0,92,0,48,205,50,0.12,0.04,0.36,0.04,0.16,0.28,0,11,6
949,1,0,67893.0,31,0,50,636,995,0.714572864321608,0.02814070351758794,0.14271356783919598,0.04924623115577889,0.018090452261306532,0.04723618090452261,0,25,11
950,1,1,27922.0,80,0,46,50,41,0.2682926829268293,0.0,0.3170731707317073,0.04878048780487805,0.0975609756097561,0.2682926829268293,0,11,6
951,1,1,52190.0,39,0,49,52,77,0.5454545454545454,0.0,0.22077922077922077,0.0,0.0,0.23376623376623376,1,16,7
